record_id,date,Nama Gedung,Lantai,Hasil Ukur Suhu (Celsius)_mean,Hasil Ukur Suhu (Celsius)_max,Hasil Ukur Suhu (Celsius)_min,Hasil Ukur Suhu (Celsius)_std,Hasil Ukur Suhu (Celsius)_count,level,system_type,meter_id,building,category,description,source_file,file_path,processed_ts
360,2024-01-28,WITEL,4,29.2,32,26,3.03,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
361,2024-01-28,WITEL,5,27.8,31,23,2.53,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
362,2024-01-28,WITEL,6,28.4,31,25,2.12,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
363,2024-01-28,WITEL,7,28.8,33,24,2.83,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
364,2024-01-28,WITEL,8,29.6,30,29,0.55,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
365,2024-01-29,OPMC,2,30.0,32,27,2.45,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
366,2024-01-29,OPMC,3,30.67,32,29,1.53,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
367,2024-01-29,OPMC,5,26.62,31,24,2.77,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
368,2024-01-29,OPMC,6,29.42,32,25,2.11,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
369,2024-01-29,STO,1,28.51,33,20,2.94,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
370,2024-01-29,WITEL,1,30.33,34,27,2.5,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
371,2024-01-29,WITEL,2,26.88,33,23,3.36,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
372,2024-01-29,WITEL,3,26.14,28,24,2.04,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
373,2024-01-29,WITEL,4,28.2,32,25,3.56,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
374,2024-01-29,WITEL,5,28.2,32,20,3.43,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
375,2024-01-29,WITEL,6,29.1,33,24,3.14,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
376,2024-01-29,WITEL,7,29.07,33,24,2.43,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
377,2024-01-29,WITEL,8,29.8,31,28,1.3,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
378,2024-01-30,OPMC,2,28.75,30,27,1.5,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
379,2024-01-30,OPMC,3,29.67,30,29,0.58,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
380,2024-01-30,OPMC,5,26.75,32,20,3.54,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
381,2024-01-30,OPMC,6,29.0,32,25,2.22,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
382,2024-01-30,STO,1,28.68,33,23,2.77,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
383,2024-01-30,WITEL,1,30.33,34,28,1.72,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
384,2024-01-30,WITEL,2,26.62,29,23,2.33,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
385,2024-01-30,WITEL,3,26.86,30,22,3.29,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
386,2024-01-30,WITEL,4,27.4,29,26,1.14,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
387,2024-01-30,WITEL,5,27.6,32,20,3.63,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
388,2024-01-30,WITEL,6,28.9,33,25,2.42,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
389,2024-01-30,WITEL,7,28.4,33,23,2.61,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
390,2024-01-30,WITEL,8,31.2,32,30,1.1,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
391,2024-01-31,OPMC,2,29.0,31,27,1.63,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
392,2024-01-31,OPMC,3,30.33,32,29,1.53,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
393,2024-01-31,OPMC,5,25.88,33,20,5.03,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
394,2024-01-31,OPMC,6,29.33,32,24,2.39,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
395,2024-01-31,STO,1,28.77,33,21,2.85,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
396,2024-01-31,WITEL,1,30.5,36,25,2.94,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
397,2024-01-31,WITEL,2,26.88,33,21,4.09,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
398,2024-01-31,WITEL,3,26.86,32,24,3.08,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
399,2024-01-31,WITEL,4,27.4,33,20,5.59,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
400,2024-01-31,WITEL,5,28.2,31,21,3.19,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
401,2024-01-31,WITEL,6,27.9,31,24,2.23,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
402,2024-01-31,WITEL,7,28.93,33,25,2.34,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
403,2024-01-31,WITEL,8,29.6,32,27,2.07,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
404,2024-02-01,OPMC,2,31.25,32,30,0.96,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
405,2024-02-01,OPMC,3,29.0,29,29,0.0,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
406,2024-02-01,OPMC,5,27.5,31,21,3.34,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
407,2024-02-01,OPMC,6,29.67,32,24,2.19,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
408,2024-02-01,STO,1,28.47,33,23,2.58,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
409,2024-02-01,WITEL,1,30.08,36,28,2.5,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
410,2024-02-01,WITEL,2,26.88,32,23,3.18,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
411,2024-02-01,WITEL,3,27.0,31,25,2.65,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
412,2024-02-01,WITEL,4,27.4,32,20,4.72,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
413,2024-02-01,WITEL,5,28.9,32,26,2.08,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
414,2024-02-01,WITEL,6,28.4,33,24,2.72,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
415,2024-02-01,WITEL,7,28.73,32,24,2.31,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
416,2024-02-01,WITEL,8,29.6,31,28,1.34,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
417,2024-02-02,OPMC,2,30.75,33,28,2.22,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
418,2024-02-02,OPMC,3,30.33,32,28,2.08,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
419,2024-02-02,OPMC,5,26.5,32,21,4.04,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
420,2024-02-02,OPMC,6,29.0,31,27,1.41,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
421,2024-02-02,STO,1,28.64,33,21,2.82,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
422,2024-02-02,WITEL,1,29.33,36,27,2.39,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
423,2024-02-02,WITEL,2,27.88,33,23,3.6,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
424,2024-02-02,WITEL,3,27.0,31,23,3.42,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
425,2024-02-02,WITEL,4,27.8,33,21,4.82,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
426,2024-02-02,WITEL,5,27.7,31,22,2.79,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
427,2024-02-02,WITEL,6,28.6,32,24,2.37,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
428,2024-02-02,WITEL,7,29.07,33,25,2.66,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
429,2024-02-02,WITEL,8,29.4,31,28,1.34,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
430,2024-02-03,OPMC,2,30.5,32,28,1.91,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
431,2024-02-03,OPMC,3,30.67,32,29,1.53,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
432,2024-02-03,OPMC,5,26.38,33,20,3.96,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
433,2024-02-03,OPMC,6,29.25,33,24,2.6,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
434,2024-02-03,STO,1,28.98,33,23,2.66,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
435,2024-02-03,WITEL,1,29.5,33,26,2.2,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
436,2024-02-03,WITEL,2,27.12,33,21,4.02,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
437,2024-02-03,WITEL,3,26.29,30,22,2.69,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
438,2024-02-03,WITEL,4,28.0,32,24,3.54,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
439,2024-02-03,WITEL,5,28.2,32,24,2.9,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
440,2024-02-03,WITEL,6,29.3,33,23,2.98,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
441,2024-02-03,WITEL,7,28.8,32,25,2.68,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
442,2024-02-03,WITEL,8,30.2,32,28,1.79,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
443,2024-02-04,OPMC,2,30.75,32,28,1.89,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
444,2024-02-04,OPMC,3,31.0,31,31,0.0,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
445,2024-02-04,OPMC,5,27.75,33,25,2.66,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
446,2024-02-04,OPMC,6,28.92,33,24,2.15,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
447,2024-02-04,STO,1,29.15,33,23,2.82,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
448,2024-02-04,WITEL,1,29.67,34,27,2.19,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
449,2024-02-04,WITEL,2,26.0,30,21,2.83,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
450,2024-02-04,WITEL,3,27.57,32,24,3.6,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
451,2024-02-04,WITEL,4,28.0,32,23,3.39,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
452,2024-02-04,WITEL,5,28.0,32,23,3.09,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
453,2024-02-04,WITEL,6,29.0,33,24,2.62,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
454,2024-02-04,WITEL,7,28.13,33,23,3.04,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
455,2024-02-04,WITEL,8,29.4,32,27,1.82,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
456,2024-02-05,OPMC,2,30.75,32,28,1.89,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
457,2024-02-05,OPMC,3,30.33,33,29,2.31,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
458,2024-02-05,OPMC,5,26.5,32,21,4.04,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
459,2024-02-05,OPMC,6,30.08,33,24,2.35,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
460,2024-02-05,STO,1,28.7,33,21,2.91,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
461,2024-02-05,WITEL,1,29.67,33,27,1.83,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
462,2024-02-05,WITEL,2,27.62,33,23,3.7,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
463,2024-02-05,WITEL,3,26.71,32,23,3.04,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
464,2024-02-05,WITEL,4,28.2,31,24,3.42,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
