timestamp,Lantai_No,Ruangan,Occupansi
03/06/2024,3,HR,4
03/06/2024,6,Lobby,5
03/06/2024,2,Makan,13
03/06/2024,4,WOC,4
03/06/2024,7,Meeting 1,7
03/06/2024,2,Business service,1
03/06/2024,2,Pantry belakang OPMC,9
03/06/2024,1,Pantry DBS,8
03/06/2024,7,Meeting 1,9
03/06/2024,6,Istirahat,14
03/06/2024,7,Ruang Pantry,5
03/06/2024,2,Tamu,7
03/06/2024,6,Wudhu,1
03/06/2024,4,Rapat WOC,3
03/06/2024,7,Ruang SL 1,2
03/06/2024,1,SAS,2
03/06/2024,6,DBT 2 OPMC Project 2,6
03/06/2024,8,Pantry,4
03/06/2024,3,Tempat Wudhu Wanita,5
03/06/2024,6,Loker Pria,4
03/06/2024,1,Pool KBM,1
03/06/2024,3,Rapat HR,10
03/06/2024,6,DBT 2 OPMC Istirahat,0
03/06/2024,6,DBT 2 OPMC Bigbox,2
03/06/2024,7,Ruang Nursery,5
03/06/2024,6,Istirahat,2
03/06/2024,2,Gudang WAN,10
03/06/2024,3,Rapat HR,1
03/06/2024,6,Server,2
03/06/2024,2,Koridor OPMC,6
03/06/2024,2,Rapat Kecil,2
03/06/2024,6,Manager Kopeg Tel,7
03/06/2024,6,DBT 2 OPMC Helpdesk,4
03/06/2024,6,DBT 2 OPMC Bigbox,6
03/06/2024,6,DBT 2 OPMC Istirahat,13
03/06/2024,2,GM,10
03/06/2024,6,Server,7
03/06/2024,7,Ruang Working Space,9
03/06/2024,8,Pantry,3
03/06/2024,6,DBT 2 OPMC Working Space,17
03/06/2024,7,Koridor,13
03/06/2024,4,Toilet Laki - Laki,5
03/06/2024,7,Ruang Smoking,1
03/06/2024,5,Manager GS,4
03/06/2024,5,Finance,7
03/06/2024,6,Musshola,9
03/06/2024,6,Istirahat,3
03/06/2024,3,Rapat CC,10
03/06/2024,1,Toilet Pria Samping Lift,10
03/06/2024,2,Rapat Kecil,4
03/06/2024,8,Evakuasi,2
03/06/2024,5,Paycall,3
03/06/2024,1,P3K,4
03/06/2024,4,WOC,5
03/06/2024,1,Pompa,2
03/06/2024,6,Pimpinan,2
03/06/2024,2,WAN,12
03/06/2024,7,Ruang SL 2,10
03/06/2024,6,Monitor Control,9
03/06/2024,2,WAN,4
03/06/2024,7,Ruang Lobby,20
03/06/2024,3,DKM,4
03/06/2024,2,Fosikatel,7
03/06/2024,6,Meeting 2,4
03/06/2024,6,Tunggu,1
03/06/2024,6,Tunggu,2
03/06/2024,3,CC,5
03/06/2024,5,Manager,4
03/06/2024,6,DBT 2 OPMC Meeting 1,0
03/06/2024,6,DBT 2 OPMC Project 1,1
03/06/2024,2,Rapat Besar,18
03/06/2024,6,Working Space,4
03/06/2024,6,DBT 2 OPMC Project 2,2
03/06/2024,3,DKM,1
03/06/2024,6,Kamar Mandi Wanita,3
03/06/2024,2,Business service,2
03/06/2024,8,Kamar mandi wanita,7
03/06/2024,3,Toilet Perempuan,2
03/06/2024,6,DBT 2 OPMC Meeting 2,9
03/06/2024,7,Ruang Meeting 4,12
03/06/2024,3,Toilet Perempuan,9
03/06/2024,7,Toilet Pria,3
03/06/2024,3,Manager CC,10
03/06/2024,4,Manager WOC Depan,9
03/06/2024,8,Aula Dalam,8
03/06/2024,3,Masjid,243
03/06/2024,8,Kamar mandi pria,1
03/06/2024,1,Workshop,2
03/06/2024,4,Rapat Arnet,4
03/06/2024,6,Loker Pria,9
03/06/2024,2,Tamu,5
03/06/2024,4,Manager Arnet,1
03/06/2024,6,DBT 2 OPMC Pantry,10
03/06/2024,1,Toilet Wanita Lobby,1
03/06/2024,1,Indibiz,8
03/06/2024,7,Ruang Dapur,2
03/06/2024,8,Aula Dalam,5
03/06/2024,6,DBT 2 OPMC Project 3,9
03/06/2024,5,GS,10
03/06/2024,7,Ruang Meeting 2,6
03/06/2024,6,DBT Lorong,9
03/06/2024,6,Meeting 2,3
03/06/2024,6,DBT 2 OPMC Storage,0
03/06/2024,8,Aula Luar,3
03/06/2024,4,Toilet Perempuan,9
03/06/2024,6,Istirahat,9
03/06/2024,3,Tempat Wudhu Pria,14
03/06/2024,4,Koridor Witel dan OPMC,1
03/06/2024,4,Pantry OPMC Belakang,8
03/06/2024,6,DBT 2 OPMC Operational Video Wall,4
03/06/2024,4,Big Box,12
03/06/2024,3,Digital Lab,9
03/06/2024,3,Tempat Wudhu Wanita,3
03/06/2024,6,Dapur,8
03/06/2024,8,Evakuasi,8
03/06/2024,3,Masjid,11
03/06/2024,7,Ruang Smoking,11
03/06/2024,3,Toilet Laki,2
03/06/2024,7,Ruang Lift,2
03/06/2024,6,DBT 2 OPMC Working Space,4
03/06/2024,6,Pantry 2,9
03/06/2024,6,Dapur,10
03/06/2024,6,Loker Wanita,0
03/06/2024,6,DBT 2 OPMC Pantry 2,2
03/06/2024,7,Ruang SL 3,10
03/06/2024,4,HR,3
03/06/2024,2,Pantry belakang OPMC,2
03/06/2024,7,Toilet Pria,2
03/06/2024,3,Koridor Witel dan OPMC,7
03/06/2024,6,DBT 2 OPMC Meeting 1,5
03/06/2024,5,GS,9
03/06/2024,7,Ruang Lobby,4
03/06/2024,6,DBT 2 OPMC Project 1,10
03/06/2024,7,Koridor,5
03/06/2024,1,Satpam,2
03/06/2024,1,Toilet Pria Lobby,10
03/06/2024,6,Monitor Control,3
03/06/2024,6,DBT 2 OPMC Pantry,8
03/06/2024,5,Manager GS,7
03/06/2024,1,Gudang,3
03/06/2024,4,Rapat Arnet,0
03/06/2024,2,Warroom,9
03/06/2024,7,Ruang Istirahat,1
03/06/2024,1,Parkir Motor,3
03/06/2024,6,DBT 2 OPMC Meeting 2,6
03/06/2024,6,Meeting,6
03/06/2024,7,Ruang SL 2,8
03/06/2024,2,Lobby,7
03/06/2024,2,Gen Y Corner,14
03/06/2024,4,Big Box,10
03/06/2024,5,Finance,8
03/06/2024,7,Ruang SL 1,9
03/06/2024,6,Loker Wanita,5
03/06/2024,2,Makan,4
03/06/2024,6,Working Space,19
03/06/2024,2,Warroom,2
03/06/2024,7,Ruang Dapur,11
03/06/2024,6,DBT 2 OPMC Musshola,6
03/06/2024,5,Paycall,8
03/06/2024,2,DGM,3
03/06/2024,8,Kamar mandi pria,10
03/06/2024,5,Rapat,6
03/06/2024,4,Pantry OPMC Belakang,0
03/06/2024,4,HR,10
03/06/2024,7,Ruang Pantry,2
03/06/2024,2,Koridor OPMC,20
03/06/2024,7,Ruang Meeting 2,13
03/06/2024,7,Ruang Meeting 4,11
03/06/2024,4,Anet,11
03/06/2024,5,Rapat,3
03/06/2024,6,DBT 2 OPMC Pantry 2,5
03/06/2024,3,Manager CC,5
03/06/2024,4,Anet,3
03/06/2024,6,Kamar Mandi Pria,1
03/06/2024,6,Musshola,6
03/06/2024,8,Fitness,6
03/06/2024,6,Pantry 2,0
03/06/2024,3,HR,5
03/06/2024,6,DBT 2 OPMC Storage,4
03/06/2024,8,Aula Luar,6
03/06/2024,3,Toilet Laki,10
03/06/2024,6,DBT 2 OPMC Musshola,3
03/06/2024,6,DBT Lorong,5
03/06/2024,7,Toilet Wanita,1
03/06/2024,2,Gen Y Corner,6
03/06/2024,1,P2Tel,5
03/06/2024,6,Manager Kopeg Tel,3
03/06/2024,6,DBT 2 OPMC Lobby,7
03/06/2024,7,Ruang Lift,9
03/06/2024,3,CC,2
03/06/2024,2,Rapat Besar,4
03/06/2024,4,Manager WOC Depan,6
03/06/2024,7,Ruang Meeting 3,2
03/06/2024,2,Fosikatel,3
03/06/2024,7,Ruang Meeting 3,13
03/06/2024,4,Manager WOC Belakang,9
03/06/2024,6,Pimpinan,3
03/07/2024,7,Ruang Meeting 3,11
03/07/2024,7,Ruang Lobby,12
03/07/2024,4,Anet,4
03/07/2024,6,Meeting 2,15
03/07/2024,4,Big Box,5
03/07/2024,5,Finance,3
03/07/2024,1,Pompa,2
03/07/2024,6,Monitor Control,7
03/07/2024,6,DBT 2 OPMC Project 3,3
03/07/2024,8,Aula Dalam,9
03/07/2024,4,Manager Arnet,3
03/07/2024,1,Indibiz,5
03/07/2024,5,Rapat,7
03/07/2024,7,Ruang Working Space,15
03/07/2024,7,Ruang Meeting 4,12
03/07/2024,7,Ruang Istirahat,4
03/07/2024,1,P3K,5
03/07/2024,8,Fitness,3
03/07/2024,4,Toilet Perempuan,8
03/07/2024,1,Gudang,1
03/07/2024,6,Pimpinan,5
03/07/2024,8,Kamar mandi wanita,1
03/07/2024,6,Kamar Mandi Pria,5
03/07/2024,1,SAS,3
03/07/2024,5,Finance,2
03/07/2024,4,HR,11
03/07/2024,6,DBT 2 OPMC Istirahat,5
03/07/2024,2,Makan,7
03/07/2024,6,Musshola,3
03/07/2024,5,Manager GS,8
03/07/2024,7,Ruang Lift,0
03/07/2024,7,Ruang SL 3,9
03/07/2024,3,Tempat Wudhu Pria,7
03/07/2024,6,DBT 2 OPMC Meeting 1,11
03/07/2024,6,Lobby,6
03/07/2024,3,HR,7
03/07/2024,3,Toilet Perempuan,3
03/07/2024,6,Loker Pria,6
03/07/2024,2,Gudang WAN,5
03/07/2024,8,Aula Luar,7
03/07/2024,8,Aula Luar,0
03/07/2024,7,Toilet Pria,3
03/07/2024,3,Masjid,224
03/07/2024,6,DBT 2 OPMC Project 4,10
03/07/2024,3,DKM,5
03/07/2024,3,Masjid,14
03/07/2024,3,Manager CC,7
03/07/2024,4,Big Box,3
03/07/2024,6,Loker Wanita,0
03/07/2024,2,Koridor OPMC,7
03/07/2024,6,Server,4
03/07/2024,6,DBT 2 OPMC Project 3,6
03/07/2024,3,Tempat Wudhu Wanita,4
03/07/2024,1,Parkir Motor,3
03/07/2024,6,DBT 2 OPMC Operational Video Wall,9
03/07/2024,7,Ruang Working Space,85
03/07/2024,3,Koridor Witel dan OPMC,9
03/07/2024,6,Loker Wanita,3
03/07/2024,6,Wudhu,5
03/07/2024,6,DBT 2 OPMC Bigbox,20
03/07/2024,5,Rapat,0
03/07/2024,2,Fosikatel,5
03/07/2024,5,GS,2
03/07/2024,8,Kamar mandi wanita,3
03/07/2024,6,DBT Lorong,5
03/07/2024,6,DBT 2 OPMC Project 1,0
03/07/2024,2,Gudang WAN,4
03/07/2024,6,DBT 2 OPMC Musshola,3
03/07/2024,8,Pantry,4
03/07/2024,2,Koridor OPMC,5
03/07/2024,6,Meeting 2,2
03/07/2024,5,Paycall,9
03/07/2024,6,DBT 2 OPMC Bigbox,0
03/07/2024,2,WAN,12
03/07/2024,3,Toilet Laki,3
03/07/2024,7,Meeting 1,7
03/07/2024,2,Tamu,13
03/07/2024,7,Ruang Meeting 2,10
03/07/2024,7,Ruang SL 1,12
03/07/2024,7,Ruang Smoking,20
03/07/2024,6,DBT 2 OPMC Storage,5
03/07/2024,5,Paycall,10
03/07/2024,2,WAN,2
03/07/2024,4,Pantry OPMC Belakang,10
03/07/2024,2,Makan,3
03/07/2024,3,DKM,3
03/07/2024,4,WOC,5
03/07/2024,3,Toilet Laki,8
03/07/2024,6,Pimpinan,6
03/07/2024,2,Warroom,2
03/07/2024,2,Rapat Besar,21
03/07/2024,5,Manager,1
03/07/2024,6,Istirahat,4
03/07/2024,1,Toilet Pria Samping Lift,8
03/07/2024,7,Ruang SL 2,2
03/07/2024,6,Istirahat,9
03/07/2024,6,DBT Lorong,8
03/07/2024,7,Ruang Lift,2
03/07/2024,6,Tunggu,4
03/07/2024,6,DBT 2 OPMC Meeting 1,6
03/07/2024,3,Rapat CC,13
03/07/2024,6,Tunggu,3
03/07/2024,2,Rapat Kecil,6
03/07/2024,7,Koridor,2
03/07/2024,1,Pool KBM,3
03/07/2024,6,Working Space,8
03/07/2024,8,Fitness,7
03/07/2024,6,DBT 2 OPMC Helpdesk,3
03/07/2024,7,Toilet Wanita,1
03/07/2024,2,DGM,4
03/07/2024,6,DBT 2 OPMC Meeting 2,9
03/07/2024,4,Toilet Laki - Laki,9
03/07/2024,7,Ruang Smoking,7
03/07/2024,6,DBT 2 OPMC Pantry 2,7
03/07/2024,1,Toilet Pria Lobby,10
03/07/2024,7,Ruang Dapur,10
03/07/2024,3,Manager CC,6
03/07/2024,6,DBT 2 OPMC Working Space,4
03/07/2024,3,CC,13
03/07/2024,6,Manager Kopeg Tel,3
03/07/2024,4,Manager WOC Depan,10
03/07/2024,7,Toilet Pria,2
03/07/2024,8,Evakuasi,2
03/07/2024,6,Kamar Mandi Wanita,5
03/07/2024,8,Pantry,9
03/07/2024,4,Toilet Laki - Laki,7
03/07/2024,7,Ruang Dapur,3
03/07/2024,4,WOC,3
03/07/2024,2,Rapat Kecil,5
03/07/2024,5,GS,0
03/07/2024,2,GM,7
03/07/2024,2,Gen Y Corner,8
03/07/2024,6,Pantry 2,1
03/07/2024,6,Meeting,7
03/07/2024,6,Meeting,0
03/07/2024,6,DBT 2 OPMC Project 1,5
03/07/2024,7,Ruang SL 3,5
03/07/2024,4,Toilet Perempuan,1
03/07/2024,8,Evakuasi,4
03/07/2024,6,DBT 2 OPMC Working Space,8
03/07/2024,1,Satpam,3
03/07/2024,6,DBT 2 OPMC Pantry,3
03/07/2024,7,Ruang SL 2,8
03/07/2024,2,Pantry belakang OPMC,3
03/07/2024,7,Ruang SL 1,10
03/07/2024,6,DBT 2 OPMC Lobby,9
03/07/2024,1,Toilet Wanita Lobby,7
03/07/2024,6,Musshola,9
03/07/2024,2,DGM,9
03/07/2024,3,Tempat Wudhu Pria,10
03/07/2024,1,Workshop,3
03/07/2024,7,Ruang Nursery,4
03/07/2024,2,Tamu,6
03/07/2024,6,Manager Kopeg Tel,2
03/07/2024,2,Warroom,15
03/07/2024,4,Koridor Witel dan OPMC,2
03/07/2024,3,Digital Lab,5
03/07/2024,4,Manager WOC Belakang,2
03/07/2024,4,Rapat Arnet,10
03/07/2024,6,DBT 2 OPMC Project 4,6
03/07/2024,6,DBT 2 OPMC Project 2,1
03/07/2024,4,Rapat WOC,17
03/07/2024,6,Pantry 2,9
03/07/2024,7,Meeting 1,6
03/07/2024,4,Rapat Arnet,0
03/07/2024,6,Kamar Mandi Wanita,1
03/07/2024,1,Lobby,8
03/07/2024,6,Istirahat,5
03/07/2024,3,Rapat HR,7
03/07/2024,2,Rapat Besar,4
03/07/2024,7,Ruang Meeting 3,15
03/07/2024,6,Kamar Mandi Pria,1
03/07/2024,6,Dapur,10
03/07/2024,5,Manager,9
03/07/2024,1,P2Tel,2
03/07/2024,6,DBT 2 OPMC Pantry,5
03/07/2024,6,DBT 2 OPMC Storage,8
03/07/2024,3,CC,10
03/07/2024,7,Ruang Pantry,3
03/07/2024,1,DBS,10
03/07/2024,6,Loker Pria,5
03/07/2024,7,Ruang Lobby,5
03/07/2024,2,Business service,7
03/07/2024,6,Penyimpanan,3
03/07/2024,4,Manager WOC Belakang,3
03/07/2024,6,Server,6
03/07/2024,3,Rapat CC,1
03/07/2024,8,Kamar mandi pria,9
03/07/2024,7,Toilet Wanita,3
03/07/2024,6,Wudhu,6
03/07/2024,6,DBT 2 OPMC Musshola,7
03/07/2024,6,Penyimpanan,5
03/07/2024,2,GM,10
03/07/2024,6,DBT 2 OPMC Meeting 2,3
03/07/2024,6,Dapur,13
03/07/2024,1,Pantry DBS,7
03/07/2024,4,Manager WOC Depan,3
03/07/2024,4,Koridor Witel dan OPMC,1
03/07/2024,6,DBT 2 OPMC Helpdesk,10
03/07/2024,2,Gen Y Corner,7
03/07/2024,6,DBT 2 OPMC Operational Video Wall,5
03/07/2024,6,Working Space,5
03/07/2024,6,Lobby,4
03/07/2024,8,Aula Dalam,12
03/07/2024,3,HR,4
03/07/2024,6,DBT 2 OPMC Istirahat,2
03/07/2024,4,HR,8
03/07/2024,3,Rapat HR,5
03/07/2024,2,Lobby,1
03/07/2024,4,Rapat WOC,6
03/07/2024,1,Toilet Wanita Samping Lift,8
03/07/2024,7,Ruang Nursery,5
03/07/2024,6,DBT 2 OPMC Lobby,10
03/07/2024,3,Digital Lab,4
03/07/2024,2,Business service,1
03/07/2024,3,Koridor Witel dan OPMC,19
03/07/2024,6,DBT 2 OPMC Project 2,3
03/07/2024,2,Fosikatel,4
03/07/2024,7,Ruang Pantry,0
03/07/2024,4,Manager Arnet,1
03/07/2024,3,Tempat Wudhu Wanita,6
03/07/2024,8,Kamar mandi pria,5
03/07/2024,7,Koridor,4
03/07/2024,6,DBT 2 OPMC Pantry 2,2
03/08/2024,6,DBT 2 OPMC Project 4,2
03/08/2024,8,Fitness,3
03/08/2024,4,Koridor Witel dan OPMC,1
03/08/2024,2,Makan,9
03/08/2024,2,Gen Y Corner,6
03/08/2024,6,DBT 2 OPMC Helpdesk,2
03/08/2024,7,Ruang SL 2,3
03/08/2024,6,Wudhu,6
03/08/2024,2,Pantry belakang OPMC,10
03/08/2024,7,Koridor,12
03/08/2024,3,Manager CC,5
03/08/2024,4,Manager Arnet,10
03/08/2024,3,Masjid,209
03/08/2024,6,Pantry 2,2
03/08/2024,6,DBT 2 OPMC Pantry 2,9
03/08/2024,2,Lobby,2
03/08/2024,3,Toilet Perempuan,5
03/08/2024,6,DBT 2 OPMC Musshola,5
03/08/2024,1,Satpam,1
03/08/2024,7,Toilet Pria,4
03/08/2024,7,Ruang Meeting 2,8
03/08/2024,6,Loker Wanita,3
03/08/2024,6,Monitor Control,5
03/08/2024,3,Toilet Laki,10
03/08/2024,6,Tunggu,2
03/08/2024,6,Lobby,5
03/08/2024,2,Pantry belakang OPMC,9
03/08/2024,7,Ruang Working Space,75
03/08/2024,6,Monitor Control,8
03/08/2024,2,Gen Y Corner,10
03/08/2024,2,Koridor OPMC,4
03/08/2024,6,Dapur,10
03/08/2024,4,Manager WOC Depan,8
03/08/2024,1,Parkir Motor,1
03/08/2024,4,WOC,3
03/08/2024,5,Manager,4
03/08/2024,4,Anet,5
03/08/2024,1,Indibiz,5
03/08/2024,7,Ruang SL 3,1
03/08/2024,7,Ruang Lobby,3
03/08/2024,2,WAN,2
03/08/2024,2,Fosikatel,10
03/08/2024,5,Manager,5
03/08/2024,1,Toilet Pria Lobby,4
03/08/2024,2,Business service,3
03/08/2024,6,DBT 2 OPMC Bigbox,5
03/08/2024,6,DBT 2 OPMC Working Space,14
03/08/2024,6,DBT 2 OPMC Istirahat,3
03/08/2024,5,GS,1
03/08/2024,6,Istirahat,8
03/08/2024,3,DKM,7
03/08/2024,6,Penyimpanan,10
03/08/2024,1,Pompa,4
03/08/2024,1,SAS,4
03/08/2024,6,DBT 2 OPMC Bigbox,10
03/08/2024,7,Ruang Dapur,7
03/08/2024,6,Server,9
03/08/2024,3,Manager CC,2
03/08/2024,2,Tamu,2
03/08/2024,6,DBT 2 OPMC Working Space,2
03/08/2024,3,HR,8
03/08/2024,6,Pantry 2,3
03/08/2024,3,Tempat Wudhu Pria,10
03/08/2024,5,Paycall,6
03/08/2024,7,Ruang Nursery,4
03/08/2024,6,Server,10
03/08/2024,6,Tunggu,4
03/08/2024,6,Pimpinan,3
03/08/2024,2,Rapat Kecil,10
03/08/2024,6,DBT 2 OPMC Lobby,1
03/08/2024,4,Big Box,5
03/08/2024,4,Toilet Laki - Laki,3
03/08/2024,6,DBT 2 OPMC Project 3,9
03/08/2024,4,Manager WOC Depan,0
03/08/2024,7,Toilet Pria,3
03/08/2024,3,Toilet Perempuan,8
03/08/2024,2,DGM,1
03/08/2024,6,DBT 2 OPMC Meeting 1,1
03/08/2024,6,DBT 2 OPMC Helpdesk,5
03/08/2024,6,DBT 2 OPMC Project 1,7
03/08/2024,8,Evakuasi,1
03/08/2024,5,Paycall,2
03/08/2024,8,Pantry,0
03/08/2024,1,Toilet Wanita Lobby,5
03/08/2024,4,Manager WOC Belakang,8
03/08/2024,5,Manager GS,8
03/08/2024,6,Working Space,11
03/08/2024,7,Ruang Lift,1
03/08/2024,2,Gudang WAN,3
03/08/2024,7,Ruang Meeting 3,17
03/08/2024,7,Koridor,1
03/08/2024,2,Lobby,8
03/08/2024,2,GM,7
03/08/2024,4,Toilet Perempuan,10
03/08/2024,6,Kamar Mandi Wanita,1
03/08/2024,6,DBT 2 OPMC Project 3,4
03/08/2024,5,Rapat,12
03/08/2024,3,HR,6
03/08/2024,6,Meeting,11
03/08/2024,8,Aula Dalam,6
03/08/2024,1,Pool KBM,3
03/08/2024,8,Evakuasi,2
03/08/2024,4,HR,0
03/08/2024,6,Meeting 2,14
03/08/2024,6,DBT 2 OPMC Meeting 2,1
03/08/2024,4,Rapat WOC,7
03/08/2024,7,Ruang Istirahat,4
03/08/2024,7,Ruang Smoking,6
03/08/2024,6,DBT 2 OPMC Operational Video Wall,2
03/08/2024,4,Rapat Arnet,2
03/08/2024,6,Loker Pria,1
03/08/2024,6,DBT 2 OPMC Project 4,7
03/08/2024,6,Kamar Mandi Pria,2
03/08/2024,6,Loker Wanita,6
03/08/2024,7,Toilet Wanita,7
03/08/2024,7,Ruang Nursery,6
03/08/2024,6,Musshola,10
03/08/2024,3,CC,13
03/08/2024,3,Koridor Witel dan OPMC,10
03/08/2024,3,Rapat HR,6
03/08/2024,6,DBT 2 OPMC Musshola,9
03/08/2024,6,DBT Lorong,4
03/08/2024,6,Wudhu,3
03/08/2024,7,Ruang Meeting 3,12
03/08/2024,4,Pantry OPMC Belakang,2
03/08/2024,3,Rapat CC,16
03/08/2024,6,Istirahat,5
03/08/2024,4,Big Box,6
03/08/2024,8,Aula Dalam,10
03/08/2024,7,Ruang SL 2,12
03/08/2024,4,Pantry OPMC Belakang,6
03/08/2024,8,Aula Luar,6
03/08/2024,6,Istirahat,2
03/08/2024,6,Working Space,8
03/08/2024,2,Tamu,7
03/08/2024,6,DBT 2 OPMC Meeting 1,15
03/08/2024,7,Meeting 1,2
03/08/2024,1,Gudang,3
03/08/2024,1,Toilet Pria Samping Lift,8
03/08/2024,3,Rapat CC,2
03/08/2024,7,Ruang Smoking,16
03/08/2024,4,Rapat Arnet,3
03/08/2024,4,Toilet Perempuan,1
03/08/2024,7,Ruang Dapur,1
03/08/2024,2,WAN,13
03/08/2024,6,Manager Kopeg Tel,0
03/08/2024,1,Lobby,9
03/08/2024,6,DBT 2 OPMC Pantry,2
03/08/2024,6,DBT 2 OPMC Project 1,10
03/08/2024,3,Koridor Witel dan OPMC,20
03/08/2024,6,Istirahat,7
03/08/2024,5,Manager GS,4
03/08/2024,6,DBT 2 OPMC Pantry 2,7
03/08/2024,2,Rapat Besar,4
03/08/2024,6,Meeting 2,10
03/08/2024,7,Ruang Pantry,1
03/08/2024,3,Tempat Wudhu Wanita,5
03/08/2024,8,Kamar mandi pria,3
03/08/2024,1,P2Tel,6
03/08/2024,7,Toilet Wanita,1
03/08/2024,4,Manager WOC Belakang,1
03/08/2024,3,Digital Lab,2
03/08/2024,2,GM,1
03/08/2024,1,DBS,9
03/08/2024,6,Penyimpanan,7
03/08/2024,6,DBT 2 OPMC Project 2,7
03/08/2024,6,DBT 2 OPMC Project 2,4
03/08/2024,2,Koridor OPMC,13
03/08/2024,5,Finance,13
03/08/2024,4,Manager Arnet,4
03/08/2024,4,Rapat WOC,4
03/08/2024,7,Ruang Meeting 4,4
03/08/2024,2,Business service,5
03/08/2024,4,Anet,0
03/08/2024,7,Ruang Lobby,6
03/08/2024,6,DBT 2 OPMC Storage,1
03/08/2024,7,Ruang SL 1,9
03/08/2024,3,CC,6
03/08/2024,7,Ruang Working Space,15
03/08/2024,5,Rapat,7
03/08/2024,1,P3K,10
03/08/2024,6,Meeting,10
03/08/2024,6,DBT 2 OPMC Meeting 2,10
03/08/2024,6,Dapur,13
03/08/2024,3,Masjid,3
03/08/2024,1,Pantry DBS,1
03/08/2024,4,HR,14
03/08/2024,7,Ruang Istirahat,10
03/08/2024,2,DGM,8
03/08/2024,7,Ruang SL 3,8
03/08/2024,3,Digital Lab,16
03/08/2024,6,Loker Pria,6
03/08/2024,7,Ruang Pantry,8
03/08/2024,8,Kamar mandi pria,2
03/08/2024,2,Warroom,9
03/08/2024,8,Fitness,2
03/08/2024,3,Toilet Laki,6
03/08/2024,4,WOC,11
03/08/2024,7,Ruang Lift,0
03/08/2024,5,Finance,6
03/08/2024,5,GS,9
03/08/2024,2,Rapat Besar,5
03/08/2024,7,Ruang Meeting 2,3
03/08/2024,6,DBT 2 OPMC Storage,9
03/08/2024,8,Kamar mandi wanita,8
03/08/2024,3,Rapat HR,11
03/08/2024,1,Workshop,3
03/08/2024,2,Warroom,11
03/08/2024,6,DBT 2 OPMC Pantry,4
03/08/2024,4,Koridor Witel dan OPMC,10
03/08/2024,8,Kamar mandi wanita,3
03/08/2024,4,Toilet Laki - Laki,9
03/08/2024,2,Gudang WAN,10
03/08/2024,6,Kamar Mandi Pria,3
03/08/2024,8,Pantry,2
03/08/2024,7,Ruang Meeting 4,10
03/08/2024,3,DKM,1
03/08/2024,7,Ruang SL 1,10
03/08/2024,6,Lobby,9
03/08/2024,7,Meeting 1,5
03/08/2024,6,Kamar Mandi Wanita,5
03/08/2024,6,DBT 2 OPMC Lobby,6
03/08/2024,6,Manager Kopeg Tel,5
03/08/2024,1,Toilet Wanita Samping Lift,6
03/08/2024,2,Fosikatel,1
03/08/2024,6,DBT 2 OPMC Operational Video Wall,1
03/08/2024,6,Musshola,5
03/08/2024,2,Makan,17
03/09/2024,6,Loker Pria,4
03/09/2024,8,Aula Dalam,13
03/09/2024,3,Digital Lab,7
03/09/2024,6,Musshola,4
03/09/2024,4,Manager WOC Depan,8
03/09/2024,3,Toilet Perempuan,2
03/09/2024,8,Aula Luar,11
03/09/2024,7,Ruang Nursery,2
03/09/2024,6,Monitor Control,9
03/09/2024,7,Ruang Meeting 3,15
03/09/2024,6,DBT Lorong,5
03/09/2024,6,Wudhu,5
03/09/2024,7,Ruang Meeting 3,9
03/09/2024,2,Koridor OPMC,15
03/09/2024,7,Ruang SL 1,10
03/09/2024,3,Rapat CC,7
03/09/2024,2,Lobby,6
03/09/2024,2,Warroom,1
03/09/2024,6,DBT 2 OPMC Project 3,1
03/09/2024,2,DGM,7
03/09/2024,6,DBT 2 OPMC Meeting 1,2
03/09/2024,1,Lobby,10
03/09/2024,3,Toilet Perempuan,7
03/09/2024,3,Tempat Wudhu Pria,10
03/09/2024,7,Meeting 1,10
03/09/2024,6,Penyimpanan,4
03/09/2024,2,Pantry belakang OPMC,5
03/09/2024,3,DKM,7
03/09/2024,6,DBT 2 OPMC Lobby,10
03/09/2024,3,Rapat HR,6
03/09/2024,6,DBT 2 OPMC Meeting 2,6
03/09/2024,3,Tempat Wudhu Pria,6
03/09/2024,7,Meeting 1,19
03/09/2024,7,Ruang Dapur,3
03/09/2024,2,DGM,8
03/09/2024,1,Pool KBM,4
03/09/2024,3,HR,5
03/09/2024,3,CC,4
03/09/2024,2,Gen Y Corner,12
03/09/2024,2,Lobby,3
03/09/2024,2,Fosikatel,1
03/09/2024,4,Pantry OPMC Belakang,1
03/09/2024,5,Finance,4
03/09/2024,6,Istirahat,5
03/09/2024,3,Rapat HR,9
03/09/2024,5,Rapat,4
03/09/2024,7,Ruang Istirahat,10
03/09/2024,6,DBT 2 OPMC Project 1,6
03/09/2024,4,Koridor Witel dan OPMC,7
03/09/2024,6,Dapur,6
03/09/2024,6,Tunggu,6
03/09/2024,3,HR,10
03/09/2024,1,SAS,1
03/09/2024,6,DBT 2 OPMC Project 3,5
03/09/2024,4,Manager WOC Belakang,10
03/09/2024,7,Koridor,4
03/09/2024,4,HR,13
03/09/2024,6,DBT 2 OPMC Pantry 2,3
03/09/2024,3,Koridor Witel dan OPMC,1
03/09/2024,4,Koridor Witel dan OPMC,2
03/09/2024,2,Gen Y Corner,6
03/09/2024,1,Workshop,4
03/09/2024,5,GS,5
03/09/2024,6,Musshola,8
03/09/2024,8,Kamar mandi wanita,1
03/09/2024,6,Pimpinan,5
